,Tout,solGlo,caf
2024-03-11 22:00:00+01:00,270.8377990722656,0.0,0.764502763748169
2024-03-11 23:00:00+01:00,270.20654296875,0.0,0.5569428205490112
2024-03-12 00:00:00+01:00,269.80938720703125,0.0,0.8770977258682251
2024-03-12 01:00:00+01:00,269.5690002441406,5.0711337906683696e-11,0.1671064794063568
2024-03-12 02:00:00+01:00,269.25250244140625,5.0704357379416365e-11,0.36776965856552124
2024-03-12 03:00:00+01:00,269.1455078125,5.0704287990477326e-11,0.328360378742218
2024-03-12 04:00:00+01:00,269.07574462890625,5.0705314946775104e-11,0.9937798976898193
2024-03-12 05:00:00+01:00,269.14422607421875,-1.5205617320823706e-10,0.9973760843276978
2024-03-12 06:00:00+01:00,268.91302490234375,0.0,0.9997107982635498
2024-03-12 07:00:00+01:00,268.5810241699219,1472.0,0.9549155235290527
2024-03-12 08:00:00+01:00,268.8821716308594,160032.0,0.8682944178581238
2024-03-12 09:00:00+01:00,270.1522216796875,411488.0,0.7324268817901611
2024-03-12 10:00:00+01:00,271.7478332519531,742786.0,0.6264861822128296
2024-03-12 11:00:00+01:00,273.3939514160156,1156954.25,0.7011933922767639
2024-03-12 12:00:00+01:00,274.4554748535156,1342742.5,0.6176596283912659
2024-03-12 13:00:00+01:00,275.3844299316406,1415583.5,0.4932067394256592
2024-03-12 14:00:00+01:00,275.96142578125,1355711.5,0.5570316910743713
2024-03-12 15:00:00+01:00,276.8699035644531,1158512.0,0.4027082622051239
2024-03-12 16:00:00+01:00,276.80859375,857699.5,0.5185154676437378
2024-03-12 17:00:00+01:00,276.2549133300781,505759.75,0.7555136680603027
2024-03-12 18:00:00+01:00,275.523681640625,154698.25,0.9211731553077698
2024-03-12 19:00:00+01:00,274.7963562011719,608.0,0.9944460391998291
2024-03-12 20:00:00+01:00,274.4273376464844,0.0,0.9994300007820129
2024-03-12 21:00:00+01:00,273.90875244140625,0.0,0.9999555349349976
2024-03-12 22:00:00+01:00,272.7078552246094,0.0,0.887075662612915
2024-03-12 23:00:00+01:00,271.93310546875,0.0,0.9824315309524536
2024-03-13 00:00:00+01:00,271.3851318359375,0.0,0.9821507334709167
2024-03-13 01:00:00+01:00,270.8768310546875,5.070936032192108e-11,0.9808796644210815
2024-03-13 02:00:00+01:00,270.4261169433594,5.068134800723101e-11,0.9978914260864258
2024-03-13 03:00:00+01:00,270.1325378417969,5.0710574628354266e-11,0.9998605251312256
2024-03-13 04:00:00+01:00,269.9601135253906,5.0701838560929247e-11,0.9999750852584839
2024-03-13 05:00:00+01:00,270.0056457519531,-1.5210371850926663e-10,1.0
